address,url,description,rooms,winterized,price,surface,year,original_price,latitude,longitude,distance,duration,first_posting_date,last_posting_date
"Mäyräjärventie 109-23, Pentinmaa, Hämeenkyrö",https://www.etuovi.com/kohde/80359173,"2-3h, kt, 2*terassi",3,NO,108000.0,48.0,1959,135000.0,61.58954489999999,23.4723867,197 km,2 hours 3 mins,2024-07-08,2024-08-05
"Ylössaarentie 115 B, Niinisaari, Puumala",https://www.etuovi.com/kohde/80306592,3h + tk + parvi + s,3,NO,265000.0,71.0,2013,265000.0,61.45834670000001,28.1477707,305 km,3 hours 48 mins,2024-07-08,2024-08-05
"Härjänhäntä 118, Taivassalo, Taivassalo",https://www.etuovi.com/kohde/577248,"Tupa, mh, kk",2,NO,115000.0,31.0,1983,115000.0,60.5863272,21.5578741,224 km,2 hours 31 mins,2024-07-08,2024-08-05
"Pajamäentie 29, Siko, Pirkkala",https://www.etuovi.com/kohde/576288,"3h, k, kph, s, yläk. aula, p",3,NO,249000.0,80.0,2001,249000.0,61.4102916,23.659549,173 km,1 hour 55 mins,2024-07-08,2024-08-05
"Tukkilantie 7, Muroleen kanava, Ruovesi",https://www.etuovi.com/kohde/20497396,10h + k + s,6,YES,595000.0,300.0,1890,595000.0,61.854902,23.9030935,225 km,2 hours 28 mins,2024-07-08,2024-08-05
"Kaarelantie 4e, Kiitämäjärvi, Kuusamo",https://www.etuovi.com/kohde/20788033,"tupak, pkh, s + parvella nukkumatilat",,NO,45000.0,37.0,1978,45000.0,66.00273299999999,29.693485,830 km,9 hours 18 mins,2024-07-08,2024-08-05
"Eerikinkartanontie 288b, Kurkisto, Kirkkonummi",https://www.etuovi.com/kohde/21316264,Mökki tai huvila,,NO,225000.0,,,225000.0,60.2573866,24.4275152,39.6 km,31 mins,2024-07-08,2024-08-05
"Niinikkoniementie 85, Haukivuori, Mikkeli",https://www.etuovi.com/kohde/1370252,"Tupa, sauna ja pesuhuone, parvi",1,NO,50000.0,26.0,2006,50000.0,62.0458824,27.1010485,278 km,3 hours 2 mins,2024-07-08,2024-08-05
"Kukkolantie 92, Iitiä, Lappeenranta",https://www.etuovi.com/kohde/21454242,Mökki tai huvila,,NO,55000.0,30.0,,62000.0,61.0306894,27.9811692,219 km,2 hours 28 mins,2024-07-08,2024-08-05
"Valkeajärventie 100, Hauhuu, Virrat",https://www.etuovi.com/kohde/576845,"Saunatupa, sauna, pesuhuone",1,NO,89000.0,19.0,1995,89000.0,62.1633722,23.9145866,277 km,3 hours 6 mins,2024-07-08,2024-08-05
"Marjamiehentie 6, Marjoniemi, Kangasniemi",https://www.etuovi.com/kohde/w33923,5h + k + rt + vh + kph + s + wc + khh + p + var + at,5,YES,540000.0,164.0,2007,540000.0,61.97967939999999,26.6577903,241 km,2 hours 39 mins,2024-07-08,2024-08-05
"Pöllänniementie 136, Puumala",https://www.etuovi.com/kohde/57823889,"Huvila Puumala, Saimaa",3,NO,220000.0,60.0,1986,220000.0,61.5024354,28.3006774,304 km,3 hours 26 mins,2024-07-08,2024-08-05
"Kultarannantie 8, Jormas, Sotkamo",https://www.etuovi.com/kohde/1370134,"A-puoli: tupakeittiö + parvitila, B-puoli: tupakeittiö + parvitila",2,NO,55000.0,64.0,1980,55000.0,64.0231512,28.1648221,558 km,6 hours 17 mins,2024-07-08,2024-08-05
"Majaniementie 141, Vermaa, Virrat",https://www.etuovi.com/kohde/w33898,7h + k + et + aula + 2xwc + s + sh / wc + 3xvar.h + kuisti,6,NO,384000.0,227.0,1938,384000.0,62.2524762,23.6168268,278 km,3 hours 1 min,2024-07-08,2024-08-05
"Syvälahdentie 35, Sonkajärvi",https://www.etuovi.com/kohde/41681173,3h + k + s= 80 k-m² + terassi 27 m²,3,YES,135000.0,80.0,2011,135000.0,63.6142622,27.7820735,478 km,5 hours 20 mins,2024-07-08,2024-08-05
"Patalahdenpolku 25, HAUKLAPPI, Ruokolahti",https://www.etuovi.com/kohde/80360045,tupa + kamari + eteinen,2,NO,39000.0,25.0,1939,39000.0,61.44597100000001,28.514833,299 km,3 hours 20 mins,2024-07-08,2024-08-05
"Saukonkallio 36, Karjalohja, Lohja",https://www.etuovi.com/kohde/80357871,"Tupa, keittokomero, sauna, pukuhuone, terassi, laituri, varasto",2,NO,178000.0,40.0,1968,185000.0,60.2650404,23.6563507,91.8 km,1 hour 12 mins,2024-07-08,2024-08-05
"Säynäsentie 606, Myhinpää, Rautalampi",https://www.etuovi.com/kohde/w33892,Päärakennuksessa 3 mh + parvi + tupakeittiö. Majoitustilaa lisäksi saunatuvassa ja kesähuoneessa. Varastorakennus ja puuliiteri.,5,YES,318000.0,90.0,2012,318000.0,62.53940790000001,26.5924671,309 km,3 hours 34 mins,2024-07-08,2024-08-05
"Tikanniementie 11, Hauklappi, Ruokolahti",https://www.etuovi.com/kohde/576930,"2h, k",2,NO,84000.0,23.5,1982,84000.0,61.4976025,28.5169156,312 km,3 hours 42 mins,2024-07-08,2024-08-05
"Kirjastentie 90, Tuusmäki, Rantasalmi",https://www.etuovi.com/kohde/576761,"Tupa, keittiö ja alkovi",1,NO,78000.0,30.0,1961,78000.0,62.0084903,27.9645647,283 km,3 hours 2 mins,2024-07-08,2024-08-05
"Niementie 25, Meltosjärvi, Ylitornio",https://www.etuovi.com/kohde/21041719,"Tupakeittiö, mh, ph / wc, s, tk sekä parvi ja parveke.",,YES,69000.0,50.7,1985,69000.0,66.5332103,24.6219634,816 km,9 hours 13 mins,2024-07-08,2024-08-05
"Kutkutsaari 1, Viensuu, Lieksa",https://www.etuovi.com/kohde/80356526,Tupa-keittiöyhdistelmä + mh + s + veranta + kylmähuone,2,NO,79000.0,50.0,1970,79000.0,63.291799,29.7558197,544 km,6 hours 14 mins,2024-07-08,2024-08-05
"Vartiovuorenrinne 10 A, Karimäki, Joutsa",https://www.etuovi.com/kohde/20778837,1 h + s + psh + pkh + parvi,,YES,183000.0,22.0,2014,195000.0,61.7130448,26.1813612,202 km,2 hours 14 mins,2024-07-08,2024-08-05
"Peltosaarentie 36, Lehtimäki, Alajärvi",https://www.etuovi.com/kohde/577165,tupak + 2alkovia,1,NO,125000.0,48.0,1985,145000.0,62.7972656,24.0234248,351 km,3 hours 57 mins,2024-07-08,2024-08-05
"Mertalammintie 169, Susikas, Tammela",https://www.etuovi.com/kohde/46778746,"Tupa, keittiö, oh / mh, 2x makuuila, wc, s, ym",2,YES,119000.0,56.0,1995,119000.0,60.897502,23.865543,119 km,1 hour 27 mins,2024-07-08,2024-08-05
"Seppälänsaari 81, Eräslahti, Orivesi",https://www.etuovi.com/kohde/20354941,Tupa + keittokomero + mh + sauna + pesuh + var.,,NO,79000.0,38.0,,79000.0,61.703734,24.641033,227 km,2 hours 25 mins,2024-07-08,2024-08-05
"Tervasalmentie 41 A, Nilsiä, Kuopio",https://www.etuovi.com/kohde/20991788,"2 mh, tupakeittiö, kh / wc, s, khh, terassit",3,YES,169000.0,69.6,2008,178000.0,63.1732834,28.2984826,447 km,4 hours 53 mins,2024-07-08,2024-08-05
"Vilkonharjuntie 133b, Pöyry, Hirvensalmi",https://www.etuovi.com/kohde/v34463,"oh, k, 3 mh, khh, kph, s, wc, lasp, var, ak + autotalli, grillikatos, rantasauna, aitta, vanha mökki ja varastotiloja",4,YES,375000.0,127.0,1997,375000.0,61.68257509999999,26.8450586,228 km,2 hours 23 mins,2024-07-08,2024-08-05
"Peuravuorentie 905, Raikkous, Äänekoski",https://www.etuovi.com/kohde/21805895,"2-3 mh, tupa, k, kph, tekninen tila",4,YES,158000.0,85.0,1991,158000.0,62.70903729999999,25.9648015,341 km,3 hours 50 mins,2024-07-08,2024-08-05
"Makontie 15, Mikkeli",https://www.etuovi.com/kohde/35913199,"Takkatupa, keittiösyvennys ja parvi",1,NO,128000.0,30.0,1991,128000.0,61.64418055,27.21598465,234 km,2 hours 34 mins,2024-07-08,2024-08-05
"Aittaniementie 35 B, Aittaniemi, Ala-Suolijärvi, Posio",https://www.etuovi.com/kohde/w33763,"mh, tupak, pkh, ph, s, parvi, aitta, saunakota",2,NO,99000.0,72.0,1989,99000.0,66.33333329999999,28.0,857 km,9 hours 51 mins,2024-07-08,2024-08-05
"Kesulahdentie 374, Kopsuo, Asikkala",https://www.etuovi.com/kohde/80359842,Mökki tai huvila,2,NO,135000.0,30.0,,135000.0,61.21672659999999,25.7026825,139 km,1 hour 42 mins,2024-07-08,2024-08-05
"Pitkänrannantie 320 D, Jokijärvi, Pielavesi",https://www.etuovi.com/kohde/20270252,"tupakeittiö / makuutila, terassi",1,NO,112000.0,31.0,1995,112000.0,63.0734045,26.6006363,404 km,4 hours 43 mins,2024-07-08,2024-08-05
"Härköniementie 36, Koskenpää, Jämsä",https://www.etuovi.com/kohde/576823,tupakeittiö ja sauna,1,NO,112000.0,25.0,2013,112000.0,62.1079553,25.1732561,248 km,3 hours 0 mins,2024-07-08,2024-08-05
"Rokuanjärventie, Pelso, Vaala",https://www.etuovi.com/kohde/w33728,tupak,1,NO,52000.0,30.0,1975,52000.0,64.5491381,26.5578135,571 km,6 hours 33 mins,2024-07-08,2024-08-05
"Haaponiementie 1, Suomussalmi",https://www.etuovi.com/kohde/42176197,Mökki 1: Tupa + k + 2mh + parvi + terassi + parveke / Mökki 2: Tupak + mh + kph + s + at + terassi.,,YES,135000.0,80.0,,135000.0,64.8841107,28.911656,659 km,7 hours 14 mins,2024-07-08,2024-08-05
"Somparannantie 17 C, Kaavi, Luikonlahti, Kaavi",https://www.etuovi.com/kohde/20575653,"3-4h, tupakeittiö, parvi, wc, kph, s, autotalli + varasto",4,YES,149000.0,86.5,2010,149000.0,62.86098269999999,28.926882,436 km,4 hours 54 mins,2024-07-08,2024-08-05
"Matilanvirrantie 947, Sumiainen, Äänekoski",https://www.etuovi.com/kohde/80352052,1h + tupak. + parvi,1,NO,122000.0,28.0,2002,122000.0,62.6814033,26.0374882,327 km,3 hours 39 mins,2024-07-08,2024-08-05
"Karkausniementie 83, Mustajärvi, Ruovesi",https://www.etuovi.com/kohde/577203,Saunatupa + parvi + ph + s,1,NO,150000.0,20.0,1990,150000.0,62.0354949,24.0980913,251 km,2 hours 50 mins,2024-07-08,2024-08-05
"Harantie 744, Joutsa",https://www.etuovi.com/kohde/46170547,Mökki tai huvila,,NO,95000.0,,2019,95000.0,61.7750227,25.948922,202 km,2 hours 14 mins,2024-07-08,2024-08-05
"Immalanjärvi, Humpunsaari, Ruokolahti",https://www.etuovi.com/kohde/w23489,"Mökki 35 m2,1h + tupak + ma + s + var + ym",,NO,169000.0,59.0,,169000.0,61.221079,28.9155497,275 km,3 hours 6 mins,2024-07-08,2024-08-05
"Himalanpohjantie 1731 C, Himalanpohja, Mikkeli",https://www.etuovi.com/kohde/55737039,"Tupa, kk, mh, parvi, wc, p. Erillinen vierasaitta, sauna ja talousrakennukset",,YES,74500.0,49.0,2012,79500.0,61.389509,27.546256,246 km,2 hours 43 mins,2024-07-08,2024-08-05
"Lapinniementie 509, Pyyrinlahti, Äänekoski",https://www.etuovi.com/kohde/21460736,"Tupakeittiö, oh, 2 mh, pesuhuone, katettua terassia",3,YES,169000.0,64.0,1994,169000.0,62.7351975,25.8199675,333 km,3 hours 41 mins,2024-07-08,2024-08-05
"Majasaarentie 260, Äänekoski, Äänekoski",https://www.etuovi.com/kohde/21975114,"mh, k, tupa, parvi, rantasauna, talousrakennus, venekoppeli, grillikatos, ulko-wc",3,NO,125000.0,53.0,1998,145000.0,62.732299,25.5298186,324 km,3 hours 36 mins,2024-07-08,2024-08-05
"Kaatrasentie 471 E, Kaatranen, Kaavi",https://www.etuovi.com/kohde/576652,"2h, tupak, ph, rantasauna",3,NO,149000.0,63.0,2010,149000.0,63.0017311,28.5656369,446 km,4 hours 53 mins,2024-07-08,2024-08-05
"Selkäniementie 176 D, Asunta, Keuruu",https://www.etuovi.com/kohde/80359820,tupa + parvi + sauna + ph / wc + terassi,1,NO,118000.0,20.0,2008,118000.0,62.23189979999999,24.9041406,289 km,3 hours 16 mins,2024-07-08,2024-08-05
"Känänpolku 36, Pohjalankila, Ruokolahti",https://www.etuovi.com/kohde/1370092,tupakeittiö + 2 alkovia,1,NO,86000.0,56.0,1992,86000.0,61.44687800000001,28.961469,293 km,3 hours 14 mins,2024-07-08,2024-08-05
"Hirvirinteentie 126, Jaala - Ukonniemi, Kouvola",https://www.etuovi.com/kohde/45708764,"2h, k, terassi",2,YES,58000.0,,,58000.0,61.13507549999999,26.6696255,181 km,2 hours 17 mins,2024-07-08,2024-08-05
"Aurejärventie 180, Aurejärvi, Parkano",https://www.etuovi.com/kohde/80359818,"3h, k, kph, terassi, rantasauna, autotalli",3,NO,219000.0,72.0,2010,219000.0,61.9860805,23.3231244,255 km,2 hours 44 mins,2024-07-08,2024-08-05
"Pähkinälehdontie 19, Mäntyharju",https://www.etuovi.com/kohde/49623254,"Oh, k, 2mh, kph / wc, wc, s, et, ter",3,NO,275000.0,120.0,2013,275000.0,61.4252814,26.712821345895165,183 km,1 hour 52 mins,2024-07-08,2024-08-05
"Sammalniementie 2, Vuonislahti, Lieksa",https://www.etuovi.com/kohde/21988426,"mh, tupakeittiö, ph, s",2,NO,64000.0,43.0,2009,64000.0,63.15076939999999,29.988875,505 km,5 hours 45 mins,2024-07-08,2024-08-05
"Eräntie 494, Sisättö, Ikaalinen",https://www.etuovi.com/kohde/20140063,1h + kk + ph + s,,NO,89000.0,22.0,1974,89000.0,61.86928889999999,23.392864,237 km,2 hours 42 mins,2024-07-08,2024-08-05
"Ellivuorentie 81, Ellivuori, Sastamala",https://www.etuovi.com/kohde/21922832,"4 mh, oh, aula, k, kph, s, 2x wc, khh, th, p, terassi, ak",6,NO,695000.0,193.0,2012,695000.0,61.4068469,23.0556236,218 km,2 hours 18 mins,2024-07-08,2024-08-05
"Valkiaisjärventie 456, Valkiaisjärvi, Oulu",https://www.etuovi.com/kohde/9477689,"2-4h, k, takkahuone, saunaosasto",,YES,480000.0,104.0,2009,480000.0,65.0222184,25.6570928,606 km,6 hours 48 mins,2024-07-08,2024-08-05
"Kaidanpääntie 446, Ridasjärvi, Hyvinkää",https://www.etuovi.com/kohde/20186958,4h + k + wc + iso lasitettu terassi,4,YES,290000.0,100.0,,290000.0,60.6471575,25.0705054,59.3 km,46 mins,2024-07-08,2024-08-05
"Huvikummuntie 61, Laipanmaa, Kangasala",https://www.etuovi.com/kohde/1370245,"1h, kk, varasto, terassi",1,NO,95000.0,18.0,1973,95000.0,61.4183822,24.5101523,162 km,1 hour 54 mins,2024-07-08,2024-08-05
"Onkijärvenpolku 155, Eteläinen, Hämeenlinna",https://www.etuovi.com/kohde/576053,"1h, saunarakennus",1,NO,30000.0,21.0,1993,30000.0,61.025213,24.757276,112 km,1 hour 30 mins,2024-07-08,2024-08-05
"Tuomistontie 51, Kilpiäinen, Lahti",https://www.etuovi.com/kohde/1370125,"Oh, 4 mh, rh, aula, k, s, kph, khh, yläaula, 3wc, 3vh, parv, ter, 2 auton talli, autokatos, rantasauna / tupa parvella",6,NO,495000.0,270.0,1999,495000.0,61.0222583,25.647873,109 km,1 hour 11 mins,2024-07-08,2024-08-05
"Ylä-salvasentie 2 a ja b, 404, Mikkeli",https://www.etuovi.com/kohde/21386898,2 mökkiä,,NO,85000.0,36.0,1976,85000.0,61.68854769999999,27.2722598,225 km,2 hours 22 mins,2024-07-08,2024-08-05
"Kanervavuorentie 121, Kyöstilä, Ylöjärvi",https://www.etuovi.com/kohde/w33392,"1h, tupakeittiö",1,NO,77000.0,16.0,1984,79000.0,61.6477448,23.5337006,205 km,2 hours 11 mins,2024-07-08,2024-08-05
"Salmenrannantie 97, Säräisniemi, Vaala",https://www.etuovi.com/kohde/1369677,"4-5h, k, kph / wc, s, wc, at, ak, savu- ja rantasaunat",5,NO,385000.0,140.0,2014,385000.0,64.3323346,26.8969704,580 km,6 hours 22 mins,2024-07-08,2024-08-05
"Pilpalantie 443, Kirkonkylä, Loppi",https://www.etuovi.com/kohde/21576000,"tupa, k, parvi, psh, s, kuisti, var",,NO,149000.0,31.0,1971,149000.0,60.69450712187903,24.380620436067872,85.2 km,59 mins,2024-07-08,2024-08-05
"Kalkkilantie 40, Kruusila, Salo",https://www.etuovi.com/kohde/20684979,1h + k,,NO,69900.0,20.0,,79900.0,60.3760674,23.4442588,99.8 km,1 hour 4 mins,2024-07-08,2024-08-05
"Keihärinkoskentie 848, Keihärinkoski, Viitasaari",https://www.etuovi.com/kohde/1369335,"Tupa, keittiö, sauna",1,NO,65000.0,17.0,1988,65000.0,63.1126325,25.5616411,377 km,4 hours 9 mins,2024-07-08,2024-08-05
"Lamposaari 1, Konginkangas, Äänekoski",https://www.etuovi.com/kohde/1369726,"2h, tupakeittiö, lasitettu terassi",2,NO,64000.0,50.0,1938,69000.0,62.7390957,25.8058351,332 km,3 hours 41 mins,2024-07-08,2024-08-05
"Kuolimo Paassalo 32, Marttila, Savitaipale",https://www.etuovi.com/kohde/21693171,4h + k + saunarakennus,4,NO,128000.0,65.0,1987,128000.0,61.2337726,27.6634057,214 km,2 hours 37 mins,2024-07-08,2024-08-05
"Tokeenmäentie 88, Rehakka, Janakkala",https://www.etuovi.com/kohde/1369127,"2h, k, makuuparvi, terassi + rantasauna",2,NO,198000.0,37.2,2007,198000.0,60.84127099999999,24.577309,79.1 km,55 mins,2024-07-08,2024-08-05
"Pellonranta 11, Kauhajoki",https://www.etuovi.com/kohde/30779542,4H + Oh + K + Ph,5,YES,215000.0,72.5,2011,215000.0,62.3145659,22.4328633,321 km,3 hours 35 mins,2024-07-08,2024-08-05
"Särkilammentie 40, Ikaalinen",https://www.etuovi.com/kohde/52351655,"kk, 1h, terassi, s, pukuh.",,NO,79000.0,36.0,1978,79000.0,61.882999,23.4391433,233 km,2 hours 37 mins,2024-07-08,2024-08-05
"Marjaniementie 40, Valkeala, Kouvola",https://www.etuovi.com/kohde/21159772,"3h, kk, s / pesutilat, wc, terassi",,YES,229000.0,80.0,1990,229000.0,60.92195,26.8635727,149 km,1 hour 44 mins,2024-07-08,2024-08-05
"Kirkkolammintie 37, Osoila, Padasjoki",https://www.etuovi.com/kohde/577009,"Tupa, kk, 2mh, terassi",3,NO,199500.0,57.5,2005,199500.0,61.3611343,25.2563057,156 km,1 hour 49 mins,2024-07-08,2024-08-05
"Kostonsaari, Joroinen, Joroinen",https://www.etuovi.com/kohde/20125727,"tupa, kk, ph, psh, s",1,NO,36000.0,40.0,1976,36000.0,62.21844460000001,28.0671323,,,2024-07-08,2024-08-05
"Saarikontie 124, Lehmijärvi, Lohja",https://www.etuovi.com/kohde/21655415,"Tupa, kt, alkovi, 3mh, ter. sähkö-wc",4,NO,118000.0,65.0,,118000.0,60.3285356,24.1927856,57.6 km,44 mins,2024-07-08,2024-08-05
"Kesätie 9, Pietarsaari",https://www.etuovi.com/kohde/80359381,5-6h + k + wc + kph + s,6,NO,154000.0,96.0,1940,154000.0,63.6846692,22.76534,472 km,5 hours 14 mins,2024-07-08,2024-08-05
"Salokyläntie 252, Suhmura, Joensuu",https://www.etuovi.com/kohde/80344493,"3 h, kk",3,NO,178000.0,63.0,1982,178000.0,62.4550951,29.8660592,443 km,5 hours 3 mins,2024-07-08,2024-08-05
"Lokanahontie 48, Mäntyharju",https://www.etuovi.com/kohde/31194694,"5h, k, kph, s, wc, wc, khh, 2*vh, terassi",5,YES,395000.0,154.0,1995,395000.0,61.4182813,26.9825783,203 km,2 hours 13 mins,2024-07-08,2024-08-05
"Lahnasaari 3, Suomenniemi, Mikkeli",https://www.etuovi.com/kohde/1352799,"1h, tupa, k, parvi",1,NO,229000.0,50.5,2017,229000.0,61.3537091,27.6482825,249 km,2 hours 55 mins,2024-07-08,2024-08-05
"Salmenrannantie 3, Kämmenniemi, Tampere",https://www.etuovi.com/kohde/21167380,8-10 huonetta + keittiö + eteinen + aula,6,NO,390000.0,240.0,,390000.0,61.6066811,23.8012649,199 km,2 hours 8 mins,2024-07-08,2024-08-05
"Vuotavantie 514, Kotkakorpi, Mäntsälä",https://www.etuovi.com/kohde/576722,"2 h, kk, s",2,NO,108000.0,57.0,1970,108000.0,60.6514578,25.3953099,65.2 km,47 mins,2024-08-05,2024-08-05
"Nuottasaarentie 5 b, Kinahmo, Polvijärvi",https://www.etuovi.com/kohde/w33238,"tupakeittiö + parvi, sauna + pukuhuone, aitta",,NO,79000.0,50.0,2011,87000.0,62.8547198,29.6282968,458 km,5 hours 10 mins,2024-07-08,2024-08-05
"Särkijärventie 480 (va), Kalkkinen, Asikkala",https://www.etuovi.com/kohde/80355966,"Oh, keittiö + apukeittiö, 2 x ruokailutila, 6 mh, wc, 2 x ph / wc, s, eteinen, 2 x veranta",,NO,429000.0,186.0,,429000.0,61.2585586,25.6147904,148 km,1 hour 48 mins,2024-07-08,2024-08-05
"Pahkaniementie 20, Rautalampi",https://www.etuovi.com/kohde/36974468,"2h, k, kaksi makuuparvi tyyppistä tilavaa huonetta yläkerrassa",3,NO,69000.0,,1975,69000.0,62.4896519,26.8763994,306 km,3 hours 21 mins,2024-07-08,2024-08-05
"Mustikkavuorentie 47, Karttula, Kuopio",https://www.etuovi.com/kohde/20815076,"1h, sauna, terassi",1,NO,73000.0,30.0,1992,73000.0,62.8823987,26.9592844,367 km,4 hours 12 mins,2024-07-08,2024-08-05
"Rantakyläntie 622 A, Ahmovaara, Juuka",https://www.etuovi.com/kohde/576136,"2 mh, tupakeittiö, kph, ph, s",2,NO,157000.0,81.0,2009,157000.0,62.98674789999999,29.5977995,478 km,5 hours 22 mins,2024-07-08,2024-08-05
"Somerontie 287, Kuivasjärvi, Parkano",https://www.etuovi.com/kohde/59994443,3 h + k + s,3,YES,250000.0,91.5,2010,250000.0,62.0102669,23.0213964,259 km,2 hours 44 mins,2024-07-08,2024-08-05
"Viitasaari 220, Osmajärvi, Leppävirta",https://www.etuovi.com/kohde/21838866,Mökki tai huvila,,NO,38000.0,41.0,1957,38000.0,62.4755463,27.6089766,335 km,3 hours 43 mins,2024-07-08,2024-08-05
"Pihlajatie 106, Orivesi, Orivesi",https://www.etuovi.com/kohde/9725541,"Mökki, grillimökki, aitta, varasto, puucee",,YES,149000.0,21.0,1996,149000.0,61.699896,24.6460883,226 km,2 hours 24 mins,2024-07-08,2024-08-05
"Korkeasaari, Länsi-Teisko, Ylöjärvi",https://www.etuovi.com/kohde/21245532,"Oma saari Näsijärveltä Tupa, alkovi, kk, pukuh., ph / s",1,NO,298000.0,33.9,1994,298000.0,61.74965940000001,23.6999405,222 km,2 hours 23 mins,2024-07-08,2024-08-05
"Mäntyläntie 35, Kaltila, Jämsä",https://www.etuovi.com/kohde/576364,"2h, k",2,NO,115000.0,60.0,1914,115000.0,61.985743,24.634494,250 km,2 hours 38 mins,2024-07-08,2024-08-05
"Yläpääntie 395 B, Kannonkoski",https://www.etuovi.com/kohde/576731,Tupa-keittiönurkkaus + mh + pesuhuone,1,NO,115000.0,40.3,1987,119500.0,63.0068657,25.0657151,370 km,4 hours 9 mins,2024-07-08,2024-08-05
"Mäkeläntie 45, Lahdentaus, Lemi",https://www.etuovi.com/kohde/20085460,4h + k,4,NO,85000.0,56.5,1983,85000.0,61.051511,27.734581,218 km,2 hours 27 mins,2024-07-08,2024-08-05
"Kukkokiventie 6, Lapalie/Siikaniemi, Lieksa",https://www.etuovi.com/kohde/80357768,Tupa + k + mh + alkovi + avoterassi + katettu terassi,2,NO,119000.0,55.0,1956,119000.0,63.1958701,30.0126366,512 km,5 hours 46 mins,2024-07-08,2024-08-05
"Kurjenniementie 17, Anttola, Mikkeli",https://www.etuovi.com/kohde/1369339,"Tupakeittiö, sauna, pukuhuone, kuisti",1,NO,69000.0,23.0,1983,69000.0,61.624831,27.4956338,240 km,2 hours 36 mins,2024-07-08,2024-08-05
"Vuoresojantie 65, Vuores, Tampere",https://www.etuovi.com/kohde/20706439,"2h, k, mt, kph, wc, terassi",2,NO,295000.0,60.0,1940,295000.0,61.4366089,23.76484850320699,164 km,1 hour 37 mins,2024-07-08,2024-08-05
"Matinniemenkuja 10, Kerimäki, Savonlinna",https://www.etuovi.com/kohde/21575693,2h + kk + parvi,,NO,87000.0,42.0,1987,87000.0,61.91229855,29.30005254209678,350 km,3 hours 56 mins,2024-07-08,2024-08-05
"Murtoniementie 38 C, Sintsi, Rääkkylä",https://www.etuovi.com/kohde/21553526,4 mh + oh + tupak + khh + psh + s + 2xwc + 2xvh + et + ullakkotilaa,4,YES,189000.0,148.0,1995,189000.0,62.3526115,29.9358934,426 km,4 hours 52 mins,2024-07-08,2024-08-05
"Kovalantie 378 B, Pertunmaa",https://www.etuovi.com/kohde/67635166,"Oh, k, 2mh, kph, khh, wc, s + rantasauna + talousrakennus",3,NO,275000.0,100.0,2008,275000.0,61.5573242,26.57827685,187 km,2 hours 5 mins,2024-07-08,2024-08-05
"Vertaalantie 414, Palokka, Jyväskylä",https://www.etuovi.com/kohde/1369842,"1h, k, s",1,NO,89000.0,45.0,1953,89000.0,62.3426524,25.5135191,283 km,3 hours 8 mins,2024-07-08,2024-08-05
"Humalajärventie 47, Toivakka",https://www.etuovi.com/kohde/80358208,2h + k + wc + et + kellari + vintti,3,NO,180000.0,47.0,1952,180000.0,62.1540498,26.0440512,244 km,2 hours 40 mins,2024-07-08,2024-08-05
"Ylilammintie 249-48, Vahojärvi, Parkano",https://www.etuovi.com/kohde/33773085,tupakeittiö + makuutila,1,NO,76900.0,15.0,2007,76900.0,61.92613309999999,23.2408252,266 km,2 hours 58 mins,2024-07-08,2024-08-05
"Marjalanranta 118, Jämsänniemi, Jämsä",https://www.etuovi.com/kohde/20403834,"Oh, k, 2 mh, kph / khh, s, wc, autotalli",3,YES,299000.0,92.1,2009,319000.0,61.85055310000001,25.4968405,240 km,2 hours 56 mins,2024-07-08,2024-08-05
