address,url,description,rooms,winterized,price,original_price,surface,year,latitude,longitude,distance,duration,first_posting_date,last_posting_date
"Rapalahdentie 25, Ylivalli, Kurikka",https://www.etuovi.com/kohde/579072,tupak + mh + kph + s + yläkerta,2.0,NO,86000.0,86000.0,47.0,1993.0,62.3134444,23.0407104,302 km,3 hours 22 mins,2024-07-08,2024-07-08
"Eetunharjunkaari 11, Vääksy, Asikkala",https://www.etuovi.com/kohde/578812,"5h, avok, kph, wc, aula, tk, et, kodinhoitokom.",5.0,NO,590000.0,590000.0,115.0,2006.0,61.1721045,25.5470016,128 km,1 hour 26 mins,2024-07-08,2024-07-08
"Nurmelantie 144, Eräjärvi, Orivesi",https://www.etuovi.com/kohde/21938114,"Mökki, sauna, autokatos / varasto, aitta, varasto.",,YES,298000.0,298000.0,45.0,1991.0,61.5672073,24.498361,183 km,2 hours 18 mins,2024-07-08,2024-07-08
"Sakarintie 202, osake 1/ 11, Paasola, Mäntyharju",https://www.etuovi.com/kohde/20816839,oh + tupak + 2mh + kph + s + khh + varasto / vh,3.0,YES,199000.0,199000.0,79.0,2022.0,61.4203136,26.7878208,190 km,1 hour 59 mins,2024-07-08,2024-07-08
"Vartialantie 18 a, Vartiala, Lieksa",https://www.etuovi.com/kohde/20692199,Tupakeittiö + parvella tiloja,,NO,79000.0,79000.0,20.0,,63.3364382,29.9393941,527 km,5 hours 56 mins,2024-07-08,2024-07-08
"Rantakyläntie 51, Kiikoinen Niemenmaa, Sastamala",https://www.etuovi.com/kohde/21516120,4h + k + khh + s + kph + wc + e,4.0,YES,169000.0,169000.0,105.0,1986.0,61.44937439999999,22.6000143,240 km,2 hours 34 mins,2024-07-08,2024-07-08
"Hautalahdentie 66, Anttola, Mikkeli",https://www.etuovi.com/kohde/35821577,"3h, k, vh, kph, s, wc, khh, terassi, var, at",4.0,YES,190000.0,190000.0,138.0,1995.0,61.69575899999999,27.644521,253 km,2 hours 49 mins,2024-07-08,2024-07-08
"Savilahdentie 54, Kymentaka, Iitti",https://www.etuovi.com/kohde/567502,"1h, k",1.0,NO,136000.0,136000.0,39.0,1964.0,60.96921409999999,26.2896578,140 km,1 hour 38 mins,2024-07-08,2024-07-08
"Vitikkaniementie 96, Pyhäjärvi",https://www.etuovi.com/kohde/37428992,Tupa + keittiö + mh + s + parvi,2.0,NO,145000.0,145000.0,57.0,1987.0,63.5124537,25.8946498,430 km,4 hours 45 mins,2024-07-08,2024-07-08
"Vehkapuro 212, Närhilä, Vesanto",https://www.etuovi.com/kohde/w32926,5h,5.0,YES,249000.0,249000.0,80.0,2015.0,62.8248412,26.3731232,346 km,3 hours 59 mins,2024-07-08,2024-07-08
"Teponniementie 154a, Pielavesi, Pielavesi",https://www.etuovi.com/kohde/69451478,"2h, kk, yläkerta avointa tilaa, terassit ala- ja yläkerrassa",2.0,NO,70000.0,70000.0,,1995.0,63.4604976,26.2459061,439 km,5 hours 7 mins,2024-07-08,2024-07-08
"Purorannantie 142, Nykälä, Mikkeli",https://www.etuovi.com/kohde/1371381,"Tupa, kk, ph, sauna, terassi",1.0,NO,47000.0,47000.0,36.0,1979.0,62.0743743,27.0190196,283 km,3 hours 6 mins,2024-07-08,2024-07-08
"Iso-Haapaniementie 80A, Pielavesi, Pielavesi",https://www.etuovi.com/kohde/578363,"tupak, 2mh, khh, kph, parvi",4.0,NO,389000.0,389000.0,82.5,2012.0,63.2705236,26.7169654,421 km,4 hours 49 mins,2024-07-08,2024-07-08
"Siskelisalmi Nanguvuono, Ivalo, Inari",https://www.etuovi.com/kohde/1370625,"Tupakeittiö, sauna, kylmä varastotila yläkerrassa",1.0,NO,60000.0,60000.0,32.0,2011.0,68.72953869999999,27.7794637,"1,125 km",12 hours 47 mins,2024-07-08,2024-07-08
"Kontiovuorentie 109a, Luusniemi, Kangasniemi",https://www.etuovi.com/kohde/578129,"2mh, tpk, ph, pesuh, s",2.0,NO,99000.0,99000.0,67.0,2012.0,62.0237241,26.9767995,264 km,3 hours 0 mins,2024-07-08,2024-07-08
"Salmenniementie 44, Säräisniemi, Vaala",https://www.etuovi.com/kohde/1370250,"tupak, pukuh, s",1.0,NO,59000.0,59000.0,25.0,1976.0,64.418622,26.7841896,568 km,6 hours 26 mins,2024-07-08,2024-07-08
"Sulkioimenkuja 71, Villähde, Lahti",https://www.etuovi.com/kohde/20721500,"2h, kt, parvi, rantasauna, aitta, varasto",2.0,NO,159000.0,159000.0,46.4,1984.0,60.95095360000001,25.8108657,105 km,1 hour 8 mins,2024-07-08,2024-07-08
"Sandöntie 640, Sandö, Parainen",https://www.etuovi.com/kohde/1372021,"4h, avokeittiö, s sekä reilusti terassialuetta",4.0,NO,750000.0,750000.0,97.6,2024.0,60.1848496,22.1254806,211 km,3 hours 21 mins,2024-07-08,2024-07-08
"Päistäreentie 114a, Hirvensalmi",https://www.etuovi.com/kohde/46971485,"tupa, kk, pukuhuone, sauna, parvi, terassi",,NO,139000.0,139000.0,52.0,1991.0,61.77656305,26.881653346312262,242 km,2 hours 43 mins,2024-07-08,2024-07-08
"Untisentie 196, Muurasjärvi, Pihtipudas",https://www.etuovi.com/kohde/w38486,3h + k,3.0,YES,75000.0,75000.0,47.0,1977.0,63.5239189,25.3095549,425 km,4 hours 44 mins,2024-07-08,2024-07-08
"Haukilahdentie 650, Joutseno/Haukilahti, Lappeenranta",https://www.etuovi.com/kohde/21182861,tupakeittiö ja sauna,,NO,75000.0,75000.0,24.0,1970.0,61.120562,28.3836667,234 km,2 hours 37 mins,2024-07-08,2024-07-08
"Palosaari, Suinula, Kangasala",https://www.etuovi.com/kohde/20652472,"Oh, Mh, K",3.0,NO,99000.0,99000.0,80.0,,61.5422871,24.0563595,187 km,1 hour 53 mins,2024-07-08,2024-07-08
"Koukkuniementie , Sorsasalo, Kuopio",https://www.etuovi.com/kohde/w38444,"Tupa, aitta ja sauna",,NO,12000.0,12000.0,30.0,,62.96055759999999,27.6942013,392 km,4 hours 9 mins,2024-07-08,2024-07-08
"Sienimäentie 274, Kutemajärvi, Kangasniemi",https://www.etuovi.com/kohde/67583814,1h + parvi + sauna + pesuhuone + terassi,1.0,NO,119000.0,119000.0,25.0,2010.0,62.05539750000001,26.7452329,256 km,2 hours 55 mins,2024-07-08,2024-07-08
"Salamajärventie 399, Perho",https://www.etuovi.com/kohde/80360514,3h + k + khh + kph + s,3.0,NO,175000.0,175000.0,88.5,2012.0,63.3054355,24.5723973,420 km,4 hours 43 mins,2024-07-08,2024-07-08
"Savikontie 277, Nieminen, Rääkkylä",https://www.etuovi.com/kohde/1370929,K + oh + mh,2.0,NO,105000.0,105000.0,54.0,,62.3639114,29.7734384,433 km,4 hours 58 mins,2024-07-08,2024-07-08
"Reskontie 115 a, Oravisalo, Rääkkylä",https://www.etuovi.com/kohde/1371431,Erkkerikeittiö + takkatupa + mh + yläkerran parvi,2.0,NO,127000.0,127000.0,49.5,1996.0,62.3408544,29.476939116823083,435 km,4 hours 57 mins,2024-07-08,2024-07-08
"Huhtisaari, Ruskeala, Joutsa",https://www.etuovi.com/kohde/578742,"Tupa, makuusoppi, kk, psh, s, phk, makuuaitta, veranta",1.0,NO,120000.0,120000.0,58.5,1985.0,61.7421434,26.1149432,196 km,2 hours 3 mins,2024-07-08,2024-07-08
"Koutturin saaripaikka, Korpilahti, Putkilahti, Jyväskylä",https://www.etuovi.com/kohde/579171,"3 makuusoppea, tupa / oh, k, pukuh., sauna",4.0,NO,95000.0,95000.0,71.5,1967.0,61.88837059999999,25.7237778,226 km,2 hours 26 mins,2024-07-08,2024-07-08
"Kalmasaari 2, Hörkkölä, Ruokolahti",https://www.etuovi.com/kohde/20518953,k + oh + lasikuisti + ullakolla rakentamatonta tilaa,1.0,NO,48000.0,48000.0,38.0,,61.2919075,28.9536416,272 km,3 hours 2 mins,2024-07-08,2024-07-08
"Korteniementie 130 B, Himahuuha, Puumala",https://www.etuovi.com/kohde/572839,"Tupakeittiö, mh, ph, s, parvi",2.0,NO,179000.0,179000.0,55.0,2004.0,61.589476,28.4324252,320 km,3 hours 39 mins,2024-07-08,2024-07-08
"Kiuasniementie 8A, Kamulankylä, Pyhäntä",https://www.etuovi.com/kohde/80362200,oh + k + 2mh,3.0,NO,89000.0,89000.0,35.0,1974.0,64.022949,26.3061983,516 km,5 hours 43 mins,2024-07-08,2024-07-08
"Jänissalontie 640 a, Vehmersalmi, Kuopio",https://www.etuovi.com/kohde/80360972,Mökki tai huvila,6.0,NO,89000.0,89000.0,,,62.7273554,28.2430225,400 km,4 hours 25 mins,2024-07-08,2024-07-08
"Airakselan Kumpusaari 28, Airaksela, Kuopio",https://www.etuovi.com/kohde/20995895,"Tupakeittiö, 3 h, aula, 2 kuistia, kesäkeittiö, rantasauna, grillikatos, ulkowc / varasto",,NO,118000.0,118000.0,0.0,,62.757444,27.4005045,357 km,4 hours 3 mins,2024-07-08,2024-07-08
"Paajalansaari, Satamatie 10, Anttola, Mikkeli",https://www.etuovi.com/kohde/1370555,"2h, k",2.0,NO,160000.0,160000.0,40.0,1990.0,61.58349759999999,27.6515641,249 km,2 hours 41 mins,2024-07-08,2024-07-08
"Muhosentie 162a, Niemisvesi, Ähtäri",https://www.etuovi.com/kohde/21901638,Oh + k + mh + wc + s + pkh,,NO,138000.0,138000.0,60.0,1973.0,62.5747769,24.2569257,331 km,3 hours 42 mins,2024-07-08,2024-07-08
"Jantoniementie 325, Jantoniemi, Lohja",https://www.etuovi.com/kohde/1371695,"Tupakeittiö, makuualkovi, sauna",2.0,NO,85000.0,85000.0,40.0,1967.0,60.2947511,24.0092421,64.9 km,47 mins,2024-07-08,2024-07-08
"Kureniemi 24, Salonsaari, Asikkala",https://www.etuovi.com/kohde/80361657,"Oh, avok, 2mh, parvi, p, terassi",3.0,NO,349000.0,349000.0,50.0,2000.0,61.22263909999999,25.5960854,135 km,1 hour 39 mins,2024-07-08,2024-07-08
"Kelveneenpolku 7, Virmajärvi, Savitaipale",https://www.etuovi.com/kohde/20433436,Mökki tai huvila,,NO,85000.0,85000.0,50.0,,61.14820590000001,27.4692816,201 km,2 hours 25 mins,2024-07-08,2024-07-08
"Siikakoskentie 769, Mikkeli",https://www.etuovi.com/kohde/1370792,"Keittiö, tupa, oh / mh, et, vintti, terassi",2.0,NO,145000.0,145000.0,60.0,1910.0,61.7468294,27.69737255,251 km,2 hours 40 mins,2024-07-08,2024-07-08
"Luhtitie 48 a, Kylmäkoski / Tipuri, Akaa",https://www.etuovi.com/kohde/579196,"Tupa, kk, mh, pkh, s, avokuisti",2.0,NO,116000.0,116000.0,40.0,1977.0,61.1736258,23.7229658,149 km,1 hour 32 mins,2024-07-08,2024-07-08
"Hietatie 18, Sirkkakoski, Pello",https://www.etuovi.com/kohde/w38248,"Alakerta: olohuone, keittiö, pesuhuone, sauna, makuuhuone, wc; YLÄKERTA: makuuhuone, aula, kaksi alkovia, parveke",3.0,YES,255000.0,255000.0,80.0,2008.0,66.6792121,24.3785119,831 km,9 hours 39 mins,2024-07-08,2024-07-08
"Muosiintie 283, Niuvanmaa, Ruokolahti",https://www.etuovi.com/kohde/579215,"Tupa, oh, pkh, s",1.0,NO,72000.0,72000.0,42.0,1997.0,61.3747266,29.018649653656603,283 km,3 hours 12 mins,2024-07-08,2024-07-08
"Pankalahdentie 414, Mäntyharju, Mäntyharju",https://www.etuovi.com/kohde/578717,"3h, s, terassi",3.0,NO,139000.0,139000.0,80.0,1979.0,61.3239321,26.617815007321976,175 km,2 hours 0 mins,2024-07-08,2024-07-08
"Teerenranta 32, Orivesi, Orivesi",https://www.etuovi.com/kohde/21829090,Tupakeitti + makuuhuone + wc,,YES,169000.0,169000.0,38.0,,61.6666441,24.2890347,212 km,2 hours 21 mins,2024-07-08,2024-07-08
"Peltosaarentie 146, Peltosaari, Vesilahti",https://www.etuovi.com/kohde/20897431,"1h, parvi, kh, s, las.terassi",1.0,NO,149000.0,149000.0,21.2,2005.0,61.2758562,23.7195288,158 km,1 hour 41 mins,2024-07-08,2024-07-08
"Hautasaari, Hautasaari, Evijärvi",https://www.etuovi.com/kohde/80360369,Mökki tai huvila,1.0,NO,59000.0,59000.0,24.0,1997.0,63.40407510000001,23.46714,418 km,4 hours 47 mins,2024-07-08,2024-07-08
"Luototie 37, Syvänniemi, Kuopio",https://www.etuovi.com/kohde/578874,"Tupakeittiö, 2mh, kk",3.0,NO,92000.0,92000.0,42.0,1967.0,62.8859067,27.2912355,387 km,4 hours 16 mins,2024-07-08,2024-07-08
"Myttyniementie 99, Kalkkinen, Asikkala",https://www.etuovi.com/kohde/21398286,"Tupa, kesäkeittiö, pesutila, sauna, wc-tila, terassi",,NO,345000.0,345000.0,22.4,2017.0,61.2863382,25.5795846,155 km,1 hour 53 mins,2024-07-08,2024-07-08
"Lietvedentie 1930, Puumala",https://www.etuovi.com/kohde/1370824,"Tupa, kk, 2xmakuukammari",3.0,NO,110000.0,110000.0,51.0,,61.5470486,27.9620985,274 km,2 hours 58 mins,2024-07-08,2024-07-08
"Katikkasaari 37, Veikkanen, Luumäki",https://www.etuovi.com/kohde/21306082,"2h, kk, parvi",2.0,NO,120000.0,120000.0,29.0,1984.0,61.00069155,27.63814075590849,214 km,2 hours 25 mins,2024-07-08,2024-07-08
"Kalliokärjentie 5, Soiniemi, Sysmä",https://www.etuovi.com/kohde/578755,"2h, kk, wc varaus, yläkerta, parveke",3.0,NO,370000.0,370000.0,62.0,1989.0,61.6188023,25.5789267,199 km,2 hours 13 mins,2024-07-08,2024-07-08
"Vähävuorentie 66, Saari, Sysmä",https://www.etuovi.com/kohde/578778,"2mh, tupa, k, parvi, parveke",3.0,NO,85000.0,85000.0,70.0,1991.0,61.5038896,25.683206,180 km,1 hour 53 mins,2024-07-08,2024-07-08
"Punnan Huvilatie 154, Kaihilanmäki, Kangasniemi",https://www.etuovi.com/kohde/577419,"Makuualkovi, tupakeittiö",1.0,NO,82000.0,82000.0,31.0,1969.0,62.01070600000001,26.532474,243 km,2 hours 42 mins,2024-07-08,2024-07-08
"Huuhtjärventie 217, Mäntyharju",https://www.etuovi.com/kohde/40666445,"Oh, 2mh, rt, k, kph, pukuh, s, 2xwc, ter, parv",3.0,YES,285000.0,285000.0,96.0,1988.0,61.48338185,26.823520127598872,192 km,2 hours 2 mins,2024-07-08,2024-07-08
"Myllysaari 137, Kisko, Salo",https://www.etuovi.com/kohde/1371056,"2h, kk + saunamökki + vierasmökki",2.0,NO,125000.0,125000.0,40.0,1984.0,60.2477826,23.4753352,108 km,1 hour 17 mins,2024-07-08,2024-07-08
"Rytinkisalmentie 2922, Pudasjärvi",https://www.etuovi.com/kohde/1370661,"Oh, k, parvi",2.0,NO,140000.0,140000.0,50.0,1991.0,65.6389239,27.4002725,738 km,8 hours 20 mins,2024-07-08,2024-07-08
"Pellmänton 15, Lepplax Pedersören, kunta",https://www.etuovi.com/kohde/20909189,Keittiö + makuuparvi,,NO,34500.0,34500.0,22.0,,63.7119037,22.8251251,478 km,5 hours 21 mins,2024-07-08,2024-07-08
"Kaikuniementie 19, Ahveninen / Sorvinginsalmi, Joensuu",https://www.etuovi.com/kohde/80362028,Mökki tai huvila,2.0,NO,135000.0,135000.0,50.0,1970.0,62.99116529999999,30.0720016,483 km,5 hours 22 mins,2024-07-08,2024-07-08
"Outilanniementie 147 A, Hangastenmaa, Mikkeli",https://www.etuovi.com/kohde/578933,"5h, k, kph, s, 2wc",5.0,NO,345000.0,345000.0,138.0,2008.0,61.5400716,27.4923644,241 km,2 hours 41 mins,2024-07-08,2024-07-08
"Padankonnuntie 17, Kyynärö, Pälkäne",https://www.etuovi.com/kohde/21471456,2h + tupak + kph / wc + rantas,,YES,135000.0,135000.0,44.0,,61.3528073,24.8201407,153 km,1 hour 56 mins,2024-07-08,2024-07-08
"Munaniementie 73e, Rikkaranta, Outokumpu",https://www.etuovi.com/kohde/21939691,tupa + k + mh + makuulakovi ja terassi,2.0,NO,58500.0,58500.0,45.0,1978.0,62.8162067,28.8096699,428 km,4 hours 52 mins,2024-07-08,2024-07-08
"Nurmentie 74, Vanha-Lahti, Rauma",https://www.etuovi.com/kohde/576579,"Päärakennus huone ja keittiö, rantasaunarakennus 1h, kk ja sauna",3.0,NO,198000.0,198000.0,90.0,1964.0,61.1578158,21.4859501,263 km,2 hours 54 mins,2024-07-08,2024-07-08
"Kolkinkuja 22, Parkkuu, Ylöjärvi",https://www.etuovi.com/kohde/v72842,2h + tk + s + psh + khh + 2 x wc,3.0,NO,224000.0,224000.0,86.0,2003.0,61.8089735,23.6911147,223 km,2 hours 23 mins,2024-07-08,2024-07-08
"Lätinrannantie 284, Huopana, Viitasaari",https://www.etuovi.com/kohde/21407499,"Yläkerta, oleskelutila + 2mh + wc + p, alakerta tupa, k, s",4.0,YES,178000.0,178000.0,130.0,,63.07955680000001,25.6213017,368 km,4 hours 5 mins,2024-07-08,2024-07-08
"Kehäniementie 72, Päijälä, Kuhmoinen",https://www.etuovi.com/kohde/578858,"2h, vh, wc, kph, s, parvi, varasto, lämmin talovarasto / tekninentila, 2 terassia",2.0,NO,325000.0,325000.0,65.5,2009.0,61.6556687,25.1805385,193 km,2 hours 17 mins,2024-07-08,2024-07-08
"Koivutie 63, Ihamaniemi, Enonkoski",https://www.etuovi.com/kohde/20217854,4h + k + pkh + s,5.0,NO,70000.0,70000.0,61.0,1977.0,62.166418,28.780533,398 km,4 hours 33 mins,2024-07-08,2024-07-08
"Harakkaniementie 70, Sarkaniemi, Leppävirta",https://www.etuovi.com/kohde/1370279,"Tupa, keittiö, wc, parvi",1.0,NO,135000.0,135000.0,35.0,2003.0,62.497402,27.8622199,342 km,3 hours 40 mins,2024-07-08,2024-07-08
"Lähderannantie 76, Lahnaniemi, Mäntyharju",https://www.etuovi.com/kohde/32064458,"3h, k, kph, wc, s, terassi, rantasauna, aitta, ym.",,YES,250000.0,250000.0,88.0,,61.4937432,26.6659064,195 km,2 hours 6 mins,2024-07-08,2024-07-08
"Rajavaarantie 400, Hiukkajoki, Punkaharju, Savonlinna",https://www.etuovi.com/kohde/20735078,tupak + s + pkh + wc,,NO,45000.0,45000.0,54.0,1968.0,61.7586404,29.6113937,346 km,3 hours 50 mins,2024-07-08,2024-07-08
"Kelotie 20, Vahanta, Ylöjärvi",https://www.etuovi.com/kohde/21372350,"4h, k, khh, s",4.0,YES,825000.0,825000.0,103.4,2013.0,61.60614750000001,23.624145,196 km,2 hours 7 mins,2024-07-08,2024-07-08
"Majalantie 127 E, Muurame, Muurame",https://www.etuovi.com/kohde/576699,"1h, kk, parvi, kuisti + sauna, pukuh. + nukkuma-aitta",1.0,NO,140000.0,140000.0,22.0,1961.0,62.0935436,25.6728842,257 km,2 hours 51 mins,2024-07-08,2024-07-08
"Kiukkaanniementie 200a, Kaartila, Sulkava",https://www.etuovi.com/kohde/573333,tupa + mh + ph + s + parvi,2.0,NO,169100.0,169100.0,38.5,2007.0,61.71453880000001,28.487223,318 km,3 hours 36 mins,2024-07-08,2024-07-08
"Ruokotaipaleentie 661, Puumala",https://www.etuovi.com/kohde/1367548,"3h, , k, s (höyrysauna), kph, wc, rantasauna, saunatupa",3.0,NO,398000.0,398000.0,80.5,2011.0,61.4677443,27.8805269,268 km,2 hours 55 mins,2024-07-08,2024-07-08
"Ylisentie 259, Kaiturinpää, Ruokolahti",https://www.etuovi.com/kohde/21394530,tupakeittiö + mh + parvi,,NO,69000.0,69000.0,61.0,1994.0,61.3676701,28.95082069999999,284 km,3 hours 11 mins,2024-07-08,2024-07-08
"Mikkolantie 515 a / Lahnalammentie 515a, 508 Suomenniemi, Mikkeli",https://www.etuovi.com/kohde/20690208,"Tupa / tupakeittiö, parvi, kuisti",,NO,98000.0,98000.0,40.0,1981.0,61.3970759,27.2997501,236 km,2 hours 35 mins,2024-07-08,2024-07-08
"Pohjaniementie 405g, Rauhajärvi, Kangasniemi",https://www.etuovi.com/kohde/552884,"3h, k, khh, kph, s, wc",3.0,NO,340000.0,340000.0,84.0,2008.0,61.9187563,26.9689058,263 km,2 hours 54 mins,2024-07-08,2024-07-08
"Saariskyläntie 801, Toisvesi, Virrat",https://www.etuovi.com/kohde/579213,"Tupakeittiö, 2 mh",2.0,NO,60000.0,60000.0,49.5,2023.0,62.30963169999999,23.8684752,292 km,3 hours 13 mins,2024-07-08,2024-07-08
"Outilanniementie 473, 544, Mikkeli",https://www.etuovi.com/kohde/20388844,Aittahuone,,NO,75000.0,75000.0,20.0,2014.0,61.5431745,27.496747,241 km,2 hours 42 mins,2024-07-08,2024-07-08
"Vaaluniementie 16 D, Vaaluvirta, Heinävesi",https://www.etuovi.com/kohde/21984327,"Tupa, pkh, s, kuisti",,NO,87000.0,87000.0,17.4,2003.0,62.30215999999999,28.6277784,378 km,4 hours 15 mins,2024-07-08,2024-07-08
"Varisniementie 29 B, Varistaipale, Heinävesi",https://www.etuovi.com/kohde/578614,"Tupa, 2mh, k",3.0,NO,98000.0,98000.0,66.0,,62.537525,28.6247963,367 km,4 hours 4 mins,2024-07-08,2024-07-08
"Yli-Utoksentie 80 b, Puokio, PUOLANKA",https://www.etuovi.com/kohde/67702955,"tupak, parvi, sauna, pesuhuone",2.0,YES,78000.0,78000.0,46.0,2009.0,64.78628189999999,27.2269171,626 km,7 hours 18 mins,2024-07-08,2024-07-08
"Katossuontie 41, Lavia, Pori",https://www.etuovi.com/kohde/47672214,Mökki tai huvila,,YES,88000.0,88000.0,46.0,,61.6461633,22.6770354,241 km,2 hours 48 mins,2024-07-08,2024-07-08
"Kesärannantie 45b, Kiikoinen, Sastamala",https://www.etuovi.com/kohde/578875,2h + s,2.0,NO,39000.0,39000.0,38.0,1965.0,61.4244132,22.6136808,244 km,2 hours 36 mins,2024-07-08,2024-07-08
"Opatanmäentie 37, Virmutjoki, Ruokolahti",https://www.etuovi.com/kohde/578817,"1h, kk",1.0,NO,83000.0,83000.0,30.0,1971.0,61.4089284,28.8779195,288 km,3 hours 13 mins,2024-07-08,2024-07-08
"Kirjastentie 476 b, Tuusmäki, Rantasalmi",https://www.etuovi.com/kohde/21604969,"tupa, keittokomero",,NO,55000.0,55000.0,30.0,1967.0,61.982121,27.998502,287 km,3 hours 9 mins,2024-07-08,2024-07-08
"Lammassaarenpolku 8, Kokkola",https://www.etuovi.com/kohde/80353154,5h + k + s,5.0,NO,98000.0,98000.0,90.0,1993.0,63.8280214,22.9878576,494 km,5 hours 31 mins,2024-07-08,2024-07-08
"Kaipialantie 56, Kaipiala, Mikkeli",https://www.etuovi.com/kohde/52782159,"3h, tupak, ph, sauna, vilpola ja iso katettu terassi",3.0,NO,129000.0,129000.0,121.0,,61.536084,27.155082,215 km,2 hours 16 mins,2024-07-08,2024-07-08
"Hekinkärki 30, Kuisema, Pälkäne",https://www.etuovi.com/kohde/1370779,"3h, k, s",3.0,NO,123000.0,123000.0,56.0,1968.0,61.2548829,24.3969512,130 km,1 hour 28 mins,2024-07-08,2024-07-08
"Montolantie 26, Längelmäki, Pieksämäki",https://www.etuovi.com/kohde/577255,"tupa, ph, s",1.0,NO,38000.0,38000.0,41.0,1970.0,62.18426100000001,27.3757666,290 km,3 hours 4 mins,2024-07-08,2024-07-08
"Kultasaarentie 103 G, Pötsönlahti, Rääkkylä",https://www.etuovi.com/kohde/20091287,"2 mh, tupakeittiö, 2 aittahuonetta, vaatehuone, pesuhuone, sauna, wc. Lisäksi yläkerrassa lasitettu n. 10 m2 masemahuone, joka kylmää tilaa.",4.0,YES,145000.0,145000.0,120.0,2000.0,62.2376562,29.5887235,428 km,4 hours 51 mins,2024-07-08,2024-07-08
"Nunnasentie 744, Peltovuoma, Enontekiö",https://www.etuovi.com/kohde/62517817,Mökki tai huvila,,YES,225000.0,225000.0,75.0,2009.0,68.3855858,24.2084957,"1,071 km",12 hours 15 mins,2024-07-08,2024-07-08
"Telkkäkuja 7, Eteläpää, Siikainen",https://www.etuovi.com/kohde/20983767,3h + k + sauna,3.0,YES,89000.0,89000.0,70.0,1999.0,61.88989470000001,21.8348515,306 km,3 hours 27 mins,2024-07-08,2024-07-08
"Laitialantie 173 B, Laitiala, Mikkeli",https://www.etuovi.com/kohde/67359983,"7h, k, kph, s, terassi, p",6.0,YES,275000.0,275000.0,200.0,1899.0,61.58258679999999,27.2888476,230 km,2 hours 28 mins,2024-07-08,2024-07-08
"Uitintie 82, Mainua, Kajaani",https://www.etuovi.com/kohde/20183815,"Oh + k + mh + kuisti, rantasauna / var / aitta, puucee / var",2.0,NO,119000.0,119000.0,,1971.0,64.1105692,27.4627792,534 km,5 hours 47 mins,2024-07-08,2024-07-08
"Hirvijärvenranta 65, Toivakka, Toivakka",https://www.etuovi.com/kohde/1370653,"2h, k, parvi, kuisti",2.0,NO,119000.0,119000.0,40.3,1990.0,62.09800319999999,26.0816538,237 km,2 hours 30 mins,2024-07-08,2024-07-08
"Heikkilän Metsätie 100b, Oravisalo, Rääkkylä",https://www.etuovi.com/kohde/20729398,tupa + k + parvi + mh,2.0,NO,69000.0,69000.0,69.0,2001.0,62.38400230000001,29.5325604,439 km,5 hours 0 mins,2024-07-08,2024-07-08
"Tontuntie 86 B, Paaso, Heinola",https://www.etuovi.com/kohde/578775,"2h, tupak, parvi",2.0,NO,348000.0,348000.0,51.0,1999.0,61.34262889999999,26.2385821,157 km,1 hour 40 mins,2024-07-08,2024-07-08
"Akselinniemi 142, Lusi, Heinola",https://www.etuovi.com/kohde/578744,"2h, tupa, kk",2.0,NO,129000.0,129000.0,40.0,1977.0,61.34790399999999,26.12376,156 km,1 hour 41 mins,2024-07-08,2024-07-08
"Ihastjärventie 28C, Mikkeli",https://www.etuovi.com/kohde/44292587,"1h, s",,YES,44000.0,44000.0,10.0,,61.9077695,27.1152127,255 km,2 hours 47 mins,2024-07-08,2024-07-08
"Kariniementie 16 A, Rautalampi",https://www.etuovi.com/kohde/63867175,7h + k + sali + tupa + kph + s + wc + vh,6.0,YES,229000.0,229000.0,240.0,1904.0,62.7391003,26.539581,340 km,4 hours 0 mins,2024-07-08,2024-07-08
"Kyläniemi 78, Turenki, Janakkala",https://www.etuovi.com/kohde/20221009,5h + avok + rt + kph / wc + wcx2 + s + vh + ak 3:lle autolle,5.0,YES,895000.0,895000.0,153.0,2022.0,60.98140929999999,24.6918494,99.2 km,1 hour 14 mins,2024-07-08,2024-07-08
